Date,Tweet,Reply Count,Retweet Count,Like Count,Language,Source Label,Search
12/16/2024,Iranian missile barrage overwhelms Israeli Iron Dome defense system in latest attack,16,115,29,en,Twitter for iPad,Netanyahu speech
11/4/2024,China calls for diplomatic solution as Iran-Israel conflict threatens global economy,16,22,414,en,Buffer,IDF operations
11/15/2024,Iran backs Houthis launching missiles from Yemen targeting Israeli Red Sea shipping #RefugeeCrisis,2,76,389,en,Twitter for iPhone,UN Middle East
11/18/2024,EU foreign ministers meet in Brussels to discuss Iran-Israel conflict diplomatic response,16,1,518,en,Hootsuite,UN Middle East
10/24/2024,Reports of chemical weapons use in West Bank spark international outrage and condemnation,25,98,315,en,Twitter for Android,Biden Iran policy
11/6/2024,US Congress receives classified briefing on Iran missile capabilities and threat level #IranThreat,17,7,550,en,Buffer,Iranian regime
11/7/2024,Iran announces it will not negotiate under military threat from Israel or United States,24,57,301,en,TweetBot,Gaza humanitarian
11/29/2024,Hezbollah fires 147 rockets into Netanya wounding dozens of civilians,22,34,579,en,Twitter for iPhone,IDF operations
12/2/2024,Children among casualties as missiles strike school shelter in Persian Gulf coast war zone,14,37,521,en,Hootsuite,IDF operations
10/24/2024,Inspiring solidarity as Tel Aviv residents open homes to refugees fleeing Iran-Israel war,7,78,144,en,Hootsuite,Oil prices war
10/17/2024,UN warns of catastrophic humanitarian disaster as Iran-Israel war intensifies,17,130,224,en,Twitter for Android,IDF operations
12/10/2024,Refugee crisis overwhelms Jordan and Turkey as 37 million flee war zones,9,8,542,en,SproutSocial,Ceasefire talks
11/27/2024,US carrier strike group mobilizes as Iran threatens direct attack on American forces,10,90,584,en,Tweet Deck,US Iran warning
12/14/2024,Global food crisis worsens as Iran-Israel war disrupts Middle East agricultural exports,23,112,123,en,Tweet Deck,Iran nuclear
12/31/2024,Iran backs militant groups across region creating multi-front war nightmare for Israel,20,43,201,en,Tweet Deck,IAEA Iran
11/20/2024,Iranian Revolutionary Guard pledges total war if US intervenes militarily in conflict,7,64,120,en,Tweet Deck,US military Middle East
11/1/2024,Egypt mediates back-channel talks between Iranian and Israeli representatives #MiddleEastPeace,20,146,201,en,Twitter for iPhone,Global economy
10/22/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm,6,135,511,en,Twitter Web App,War crimes Middle East
10/24/2024,Israel estimates Iranian missile program has over 2000 projectiles in arsenal,21,68,587,en,Twitter for iPad,Iranian regime
10/18/2024,IAEA inspectors denied access to Iranian nuclear site following Israeli strike on Natanz #IranIsraelWar,20,132,556,en,TweetBot,US military Middle East
11/19/2024,Hope rises as Iran and Israel representatives agree to attend Geneva peace talks #HezbollahIsrael,11,52,411,en,Twitter for Android,Iran protests
11/6/2024,Iran and Israel exchange statements at UN General Assembly over ongoing conflict #GazaHumanitarian,3,2,325,en,SproutSocial,Refugee crisis
11/7/2024,Israel destroys Iranian oil refinery in major escalation of direct military strikes,7,57,529,en,Twitter Studio,Hezbollah Israel
10/19/2024,Iranian foreign ministry summoned US charge d affaires over naval confrontation #CeasefireNow,18,51,596,en,Twitter Studio,UN Middle East
11/6/2024,IMF warns conflict could reduce global GDP growth by 1 percent this year,2,34,93,en,TweetBot,Israel Iran war
12/25/2024,Israel destroys Iranian oil refinery in major escalation of direct military strikes,25,25,316,en,Twitter Studio,Netanyahu speech
11/25/2024,Israeli intelligence warns of imminent Iranian dirty bomb attack on Tel Aviv,13,147,113,en,Twitter Studio,Oil prices war
12/8/2024,Reports of chemical weapons use in Negev desert spark international outrage and condemnation #IDF,5,104,337,en,TweetBot,US military Middle East
12/10/2024,US Centcom commander visits Israel to assess military situation and coordinate response,4,122,116,en,SproutSocial,Iran retaliation
10/22/2024,Children among casualties as missiles strike school shelter in northern Israel war zone,14,38,497,en,Twitter for iPad,IDF operations
10/5/2024,Israeli air defense fails to intercept 20 Iranian missiles hitting military bases,12,4,443,en,TweetBot,Israeli airstrike
11/22/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,18,70,159,en,Twitter for Android,Stop the war
11/14/2024,US special forces casualties reported in covert operation against Iranian assets,19,125,26,en,SproutSocial,Stop the war
11/28/2024,Iran launches 56 ballistic missiles at Qom causing widespread panic and destruction #EndTheWar,2,4,404,en,TweetBot,Israel Iran war
10/4/2024,Israeli air force conducts practice runs over Mediterranean preparing for Iran strikes,17,134,215,en,Twitter Studio,Global economy
10/27/2024,Relief workers praised for extraordinary bravery saving lives under missile fire,19,147,154,en,Tweet Deck,Global economy
11/3/2024,Diplomatic breakthrough: Iran suspends uranium enrichment in exchange for sanction relief,16,105,89,en,Twitter Web App,Iran missile strike
10/30/2024,Thousands of Iranian soldiers mobilize near Israeli border threatening ground invasion,12,135,283,en,Tweet Deck,War crimes Middle East
10/20/2024,Global food crisis worsens as Iran-Israel war disrupts Middle East agricultural exports #USMilitary,18,64,357,en,Twitter for iPhone,Iran attacks Israel
11/15/2024,Iran backs militant groups across region creating multi-front war nightmare for Israel,15,85,145,en,TweetBot,Iran nuclear
10/23/2024,Hostages taken during Iranian proxy attack in northern Israel still unaccounted for #IRGC,5,138,103,en,Twitter Web App,Refugee crisis
10/28/2024,Global food crisis worsens as Iran-Israel war disrupts Middle East agricultural exports,19,19,139,en,Twitter for Android,US Iran sanctions
10/19/2024,Escalating conflict threatens to drag entire Middle East into devastating regional war,3,0,58,en,Buffer,Diplomacy Middle East
12/21/2024,Israel confirms limited ground operation inside southern Lebanon against Hezbollah #IranThreat,11,58,439,en,SproutSocial,Iranian regime
12/20/2024,Jordan closes airspace to all military aircraft as Iran-Israel conflict intensifies,15,103,481,en,TweetBot,US Iran warning
12/24/2024,Israel confirms limited ground operation inside southern Lebanon against Hezbollah,19,94,133,en,Buffer,IDF operations
10/29/2024,Iran executes dissidents protesting against the devastating war with Israel,5,75,207,en,SproutSocial,US Israel alliance
12/3/2024,Death toll rises to 118 after Iranian barrage hits northern Israel overnight,20,14,248,en,Twitter Studio,Biden Iran policy
10/23/2024,Israeli air defense fails to intercept 129 Iranian missiles hitting military bases,6,108,457,en,Twitter Studio,Iran attacks Israel
12/18/2024,Iranian nuclear sites bombed by Israel sparking fears of radioactive contamination,6,146,257,en,Twitter for iPhone,Iran retaliation
12/30/2024,Thousands of Iranian soldiers mobilize near Israeli border threatening ground invasion #IranIsraelWar,9,50,20,en,Hootsuite,Red Sea conflict
10/12/2024,Arab League holds emergency summit addressing Iran-Israel-US military confrontation,15,5,211,en,Twitter for iPhone,US Israel alliance
11/26/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm,15,97,502,en,Twitter for iPhone,Israel defense
10/22/2024,Hezbollah fires 180 rockets into Mashhad wounding dozens of civilians,22,134,600,en,Twitter for Android,Iran missile strike
12/20/2024,Israeli cabinet holds emergency meeting on Iran nuclear program developments #IsraelDefense,20,74,166,en,TweetBot,Humanitarian aid
10/21/2024,Russia vetoes third UN Security Council ceasefire resolution on Middle East conflict,1,143,30,en,Buffer,Gaza humanitarian
11/25/2024,Tragic loss of civilian life in Iraqi Kurdistan as war crimes allegations mount against all sides,13,5,436,en,Twitter for iPhone,Iran protests
11/21/2024,Death toll rises to 181 after Iranian barrage hits northern Israel overnight,0,65,481,en,Twitter for iPad,Iran protests
11/1/2024,Civilians in Tel Aviv describe terror of constant air raid sirens and missile attacks #IsraeliAirstrike,23,145,384,en,Twitter Web App,War crimes Middle East
10/27/2024,Oman confirms role as back-channel mediator between US and Iranian governments,2,79,168,en,Buffer,Oil prices war
10/18/2024,Iran launches 32 ballistic missiles at Eilat causing widespread panic and destruction #IranThreat,1,127,164,en,SproutSocial,US Israel alliance
10/10/2024,Israeli air defense fails to intercept 127 Iranian missiles hitting military bases,10,54,145,en,Twitter for iPad,Global economy
12/4/2024,US special forces casualties reported in covert operation against Iranian assets,11,127,102,en,Twitter Studio,Red Sea conflict
11/26/2024,US State Department issues travel warning for Middle East amid ongoing tensions,22,114,36,en,Twitter for iPad,Israel defense
11/10/2024,US State Department issues travel warning for Middle East amid ongoing tensions,25,109,509,en,Hootsuite,Nuclear deal Iran
12/22/2024,Iranian nuclear sites bombed by Israel sparking fears of radioactive contamination,10,66,352,en,Twitter for iPad,Ceasefire talks
11/12/2024,Iran activates air defense systems across country after Israeli drone incursions #GazaHumanitarian,2,16,141,en,Twitter for iPad,Iranian regime
12/10/2024,Germany extends Iran oil sanctions following missile attacks on Israeli civilians,12,112,141,en,Tweet Deck,War crimes Middle East
10/16/2024,Children among casualties as missiles strike school shelter in Negev desert war zone,2,88,123,en,SproutSocial,Middle East conflict
12/3/2024,Thousands flee Ashkelon as bombing intensifies in Iran-Israel war escalation,17,107,575,en,Buffer,IAEA Iran
10/6/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure #IsraelUnderAttack,20,80,239,en,Tweet Deck,Global economy
11/30/2024,Escalating conflict threatens to drag entire Middle East into devastating regional war,17,60,443,en,SproutSocial,US Iran sanctions
12/13/2024,Israel and US conduct joint military drill simulating Iranian missile attack scenario,20,55,306,en,Hootsuite,Diplomacy Middle East
12/30/2024,Explosions rock Beirut as latest round of Iran-Israel strikes causes mass panic,2,40,16,en,Twitter Studio,Red Sea conflict
10/20/2024,Hope for peace as US mediators arrive in Tehran for secret ceasefire negotiations #IsraelDefense,21,106,107,en,Twitter Studio,Middle East conflict
11/9/2024,Iran backs Houthis launching missiles from Yemen targeting Israeli Red Sea shipping #IranSanctions,10,38,495,en,Twitter Web App,Lebanon war
11/4/2024,Iranian Revolutionary Guard pledges total war if US intervenes militarily in conflict,12,88,241,en,Tweet Deck,Iran missile strike
12/29/2024,G20 leaders issue joint statement calling for de-escalation in Middle East crisis,2,77,441,en,Twitter for Android,Iran nuclear
12/15/2024,Tragic loss of civilian life in Persian Gulf coast as war crimes allegations mount against all sides #IsraeliAirstrike,11,133,378,en,TweetBot,Red Sea conflict
11/9/2024,UN warns of catastrophic humanitarian disaster as Iran-Israel war intensifies,16,39,419,en,Twitter for iPad,Israeli airstrike
10/31/2024,Iran activates air defense systems across country after Israeli drone incursions #IranThreat,22,91,501,en,Tweet Deck,War crimes Middle East
12/22/2024,Saudi Arabia calls for immediate ceasefire at Arab League emergency summit,10,16,328,en,Twitter for Android,Ceasefire talks
11/3/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,16,3,465,en,Buffer,Global economy
12/4/2024,Israeli airstrike kills 143 civilians in Syrian border area according to emergency services,22,92,479,en,Hootsuite,US military Middle East
12/6/2024,IDF reports 193 rocket interceptions overnight along northern border with Lebanon,17,45,416,en,TweetBot,Stop the war
12/21/2024,Israeli air defense fails to intercept 1 Iranian missiles hitting military bases #IsraelDefense,14,26,109,en,Twitter for iPad,Iranian regime
11/10/2024,Brave Israeli medics working tirelessly to save lives of missile attack victims,10,66,179,en,Buffer,Ceasefire talks
12/12/2024,Diplomatic breakthrough: Iran suspends uranium enrichment in exchange for sanction relief #IranSanctions,15,78,502,en,TweetBot,Gaza humanitarian
10/22/2024,Global food crisis worsens as Iran-Israel war disrupts Middle East agricultural exports,18,53,134,en,SproutSocial,Diplomacy Middle East
11/8/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight,15,25,404,en,Twitter Web App,IDF operations
11/30/2024,Death toll rises to 116 after Iranian barrage hits northern Israel overnight #USMilitary,1,7,19,en,Hootsuite,Iran Houthis
11/12/2024,Iran announces withdrawal from nuclear deal following Israeli attack on Natanz #IranMissileStrike,2,2,115,en,Hootsuite,Refugee crisis
11/10/2024,Israeli intelligence warns of imminent Iranian dirty bomb attack on Tel Aviv,16,119,525,en,Hootsuite,Middle East conflict
11/18/2024,Egypt mediates back-channel talks between Iranian and Israeli representatives,19,98,407,en,SproutSocial,IDF operations
11/13/2024,Pentagon releases statement on US military posture in eastern Mediterranean region #HezbollahIsrael,9,119,37,en,Buffer,Netanyahu speech
11/13/2024,UN Security Council scheduled emergency vote on Iran-Israel ceasefire resolution,14,136,10,en,Hootsuite,Lebanon war
12/26/2024,US Treasury Department expands Iran sanctions list to include 44 new entities,2,65,211,en,Twitter Web App,Oil prices war
11/8/2024,US Treasury Department expands Iran sanctions list to include 112 new entities #IsraelUnderAttack,25,36,474,en,Twitter Studio,Refugee crisis
12/30/2024,UK and France announce additional sanctions on Iran over ballistic missile program,13,46,475,en,SproutSocial,Lebanon war
12/12/2024,WHO warns healthcare system collapse in Gaza and Lebanon due to ongoing conflict,24,17,296,en,Buffer,Iran retaliation
11/18/2024,US warships intercept Iranian attack drones heading toward Israeli coastline #EndTheWar,2,52,110,en,Twitter Web App,Diplomacy Middle East
10/18/2024,Russia vetoes third UN Security Council ceasefire resolution on Middle East conflict,13,56,81,en,Tweet Deck,Stop the war
12/3/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight,2,18,234,en,Tweet Deck,Hezbollah Israel
12/26/2024,International support pours in for rebuilding Gaza Strip communities destroyed by conflict #NuclearDeal,12,63,239,en,Twitter for Android,Red Sea conflict
10/20/2024,Lebanon descends into chaos as Hezbollah and Israeli forces clash in brutal urban combat #IRGC,23,147,407,en,TweetBot,Gaza humanitarian
11/26/2024,Israeli intelligence warns of imminent Iranian dirty bomb attack on Tel Aviv,20,23,360,en,Twitter Studio,Diplomacy Middle East
10/20/2024,Iranian nuclear sites bombed by Israel sparking fears of radioactive contamination,17,89,380,en,Twitter Web App,Iran protests
12/7/2024,Iran claims responsibility for missile attack on Israeli military base in Negev desert,19,134,143,en,Twitter for iPad,US military Middle East
11/6/2024,Iran announces withdrawal from nuclear deal following Israeli attack on Natanz #IsraelUnderAttack,13,53,272,en,Twitter Studio,Ceasefire talks
10/20/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm #NoMoreWar,11,47,349,en,Hootsuite,Iran attacks Israel
10/15/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,3,118,403,en,Tweet Deck,Humanitarian aid
12/18/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight #NoMoreWar,9,122,148,en,SproutSocial,US Israel alliance
12/9/2024,Young Iranians and Israelis connect online to show solidarity against warmongering,11,85,214,en,Twitter Web App,Israel Iran war
11/23/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure #EndTheWar,0,8,346,en,SproutSocial,Iran retaliation
10/14/2024,US warships intercept Iranian attack drones heading toward Israeli coastline,14,71,214,en,SproutSocial,US Iran sanctions
11/18/2024,Iran executes dissidents protesting against the devastating war with Israel #HumanitarianAid,8,123,115,en,Buffer,Israeli airstrike
12/5/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,16,140,107,en,Twitter for iPhone,US military Middle East
10/11/2024,Iran confirms deployment of S-400 air defense system purchased from Russia #IsraelUnderAttack,12,18,459,en,SproutSocial,Iranian regime
12/5/2024,US carrier strike group mobilizes as Iran threatens direct attack on American forces,15,60,227,en,Hootsuite,Iranian regime
11/26/2024,Iran claims responsibility for missile attack on Israeli military base in Negev desert,3,104,452,en,Hootsuite,Iran Houthis
10/19/2024,Iran backs militant groups across region creating multi-front war nightmare for Israel #MiddleEastPeace,17,36,46,en,Twitter for iPhone,Iranian regime
11/14/2024,Israeli intelligence warns of imminent Iranian dirty bomb attack on Tel Aviv,9,80,384,en,Twitter for iPhone,US Iran warning
12/3/2024,Iran backs militant groups across region creating multi-front war nightmare for Israel #WarCrimes,9,133,543,en,TweetBot,Iran nuclear
11/1/2024,Jordan closes airspace to all military aircraft as Iran-Israel conflict intensifies,13,41,79,en,Tweet Deck,Refugee crisis
10/29/2024,Saudi Arabia calls for immediate ceasefire at Arab League emergency summit #IranThreat,10,87,355,en,Hootsuite,Israel defense
12/16/2024,Ceasefire talks collapse again as Iran refuses all US mediation conditions completely,21,68,256,en,Twitter Web App,Global economy
1/1/2025,US intelligence warns Iran weeks away from nuclear weapon capability amid conflict #MiddleEastCrisis,6,127,404,en,Twitter for iPhone,US Iran warning
10/31/2024,Biden administration reviews military options as Iran-Israel conflict enters new phase,2,2,505,en,Twitter for Android,Ceasefire talks
12/8/2024,Israeli airstrike kills 30 civilians in West Bank according to emergency services,18,77,561,en,Twitter Web App,Iran missile strike
10/18/2024,Iran backs militant groups across region creating multi-front war nightmare for Israel #StopTheWar,19,108,147,en,Twitter for Android,Lebanon war
12/18/2024,Brave Israeli medics working tirelessly to save lives of missile attack victims,23,141,375,en,Twitter for iPhone,IAEA Iran
12/16/2024,Israel estimates Iranian missile program has over 116000 projectiles in arsenal,20,85,113,en,Tweet Deck,Middle East conflict
12/24/2024,Iran confirms deployment of S-400 air defense system purchased from Russia,7,34,212,en,Buffer,Iranian regime
12/31/2024,Tragic loss of civilian life in Golan Heights as war crimes allegations mount against all sides,12,137,564,en,Hootsuite,US Iran sanctions
10/6/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities #USMilitary,12,87,9,en,SproutSocial,US Iran sanctions
12/2/2024,Mass displacement crisis: 182 million people fleeing violence in Lebanon and Gaza,15,73,339,en,Hootsuite,Nuclear deal Iran
11/4/2024,Iranian foreign ministry summoned US charge d affaires over naval confrontation,25,52,355,en,Hootsuite,Global economy
12/22/2024,Iran and Russia hold joint naval exercise in Caspian Sea amid Middle East tensions,23,95,170,en,Tweet Deck,Global economy
11/9/2024,US intelligence warns Iran weeks away from nuclear weapon capability amid conflict,11,1,235,en,Tweet Deck,Israeli airstrike
11/21/2024,Iran vows devastating retaliation after Israeli strike destroys Natanz nuclear facility #IsraeliAirstrike,19,24,401,en,Twitter for iPad,Iran Houthis
10/18/2024,Escalating conflict threatens to drag entire Middle East into devastating regional war,11,150,514,en,Twitter Web App,Israel defense
12/23/2024,Thousands flee Eilat as bombing intensifies in Iran-Israel war escalation,21,53,78,en,Twitter for iPhone,Israel Iran war
12/27/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities,11,136,147,en,TweetBot,UN Middle East
10/18/2024,Brutal bombardment of Strait of Hormuz region leaves entire neighborhoods in rubble and ruins,21,136,275,en,Twitter Web App,Iran attacks Israel
10/28/2024,IDF reports 35 rocket interceptions overnight along northern border with Lebanon,23,73,445,en,Twitter for iPad,Iran nuclear
11/18/2024,Israel destroys Iranian oil refinery in major escalation of direct military strikes,12,55,455,en,Twitter Studio,Ceasefire talks
11/18/2024,UK and France announce additional sanctions on Iran over ballistic missile program,5,141,351,en,Twitter Web App,Lebanon war
10/20/2024,Tragic loss of civilian life in Persian Gulf coast as war crimes allegations mount against all sides #IranAttacksIsrael,24,74,452,en,Twitter for Android,Israel defense
11/27/2024,UN Security Council scheduled emergency vote on Iran-Israel ceasefire resolution,18,59,528,en,Twitter Web App,Red Sea conflict
11/15/2024,Tragic loss of civilian life in West Bank as war crimes allegations mount against all sides,2,116,5,en,Twitter Studio,Iran nuclear
12/20/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm,20,49,474,en,SproutSocial,US Iran warning
12/26/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight,0,135,599,en,Twitter for iPad,Stop the war
11/26/2024,Brutal bombardment of Gaza Strip leaves entire neighborhoods in rubble and ruins,19,49,570,en,Twitter for iPhone,Iran attacks Israel
12/9/2024,Iran executes dissidents protesting against the devastating war with Israel #PeaceInMiddleEast,5,58,487,en,Twitter Studio,Diplomacy Middle East
11/7/2024,Egypt mediates back-channel talks between Iranian and Israeli representatives,5,123,162,en,Twitter for iPhone,Iranian regime
10/9/2024,Iranian state media reports military exercise near Strait of Hormuz this week,14,84,226,en,Twitter for Android,Iran attacks Israel
12/20/2024,US deploys additional Patriot missile batteries to protect American forces in region,7,120,212,en,Twitter for iPad,US Iran warning
12/2/2024,US special forces casualties reported in covert operation against Iranian assets,9,105,337,en,Tweet Deck,Lebanon war
11/4/2024,International volunteers rush to provide humanitarian aid to conflict victims in region,18,9,382,en,Twitter Web App,Middle East conflict
12/16/2024,Iranian state media reports military exercise near Strait of Hormuz this week,5,138,554,en,Twitter Studio,Humanitarian aid
12/23/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities #HumanitarianAid,2,33,77,en,Twitter for Android,Oil prices war
10/9/2024,Civilians in Dubai describe terror of constant air raid sirens and missile attacks,5,92,298,en,Twitter for Android,US military Middle East
10/8/2024,Famine threatens Gaza as Iran-Israel blockade cuts off all humanitarian supply routes,2,87,407,en,Twitter for iPhone,Red Sea conflict
12/7/2024,Netanyahu addresses Knesset on security situation amid ongoing Iranian missile campaign #NetanyahuSpeech,21,9,205,en,Twitter for Android,Oil prices war
12/12/2024,Israeli airstrike kills 32 civilians in Yemeni coast according to emergency services,2,8,512,en,Twitter for iPad,IAEA Iran
12/12/2024,US Congress receives classified briefing on Iran missile capabilities and threat level,6,25,19,en,SproutSocial,IDF operations
10/27/2024,Tragic loss of civilian life in Iraqi Kurdistan as war crimes allegations mount against all sides,6,45,317,en,TweetBot,US Israel alliance
11/10/2024,Hope rises as Iran and Israel representatives agree to attend Geneva peace talks #NoMoreWar,11,78,188,en,Twitter for Android,Iranian regime
12/13/2024,Famine threatens Gaza as Iran-Israel blockade cuts off all humanitarian supply routes #IranMissileStrike,18,51,362,en,Twitter Studio,Oil prices war
10/12/2024,Israeli air defense fails to intercept 29 Iranian missiles hitting military bases,3,71,443,en,Buffer,UN Middle East
12/6/2024,Pentagon releases statement on US military posture in eastern Mediterranean region,5,26,567,en,Buffer,Refugee crisis
12/7/2024,Iran confirms deployment of S-400 air defense system purchased from Russia,8,57,388,en,Twitter for iPad,IAEA Iran
11/12/2024,Ceasefire talks collapse again as Iran refuses all US mediation conditions completely,0,144,389,en,Hootsuite,IAEA Iran
12/19/2024,Reports of chemical weapons use in Negev desert spark international outrage and condemnation #EndTheWar,3,84,120,en,Twitter for iPad,Global economy
12/13/2024,Iran threatens nuclear escalation if Israel continues strikes on its military sites,17,106,3,en,Twitter Web App,Humanitarian aid
11/27/2024,US Centcom commander visits Israel to assess military situation and coordinate response,3,9,427,en,Twitter for iPad,Biden Iran policy
10/29/2024,Civilians in Haifa describe terror of constant air raid sirens and missile attacks,21,133,68,en,Twitter for Android,US Iran warning
10/6/2024,Famine threatens Gaza as Iran-Israel blockade cuts off all humanitarian supply routes,3,117,318,en,SproutSocial,Humanitarian aid
10/19/2024,Reports of chemical weapons use in southern Lebanon spark international outrage and condemnation,7,35,471,en,Twitter for iPad,US Iran warning
12/4/2024,Israeli air defense fails to intercept 56 Iranian missiles hitting military bases,9,117,355,en,Tweet Deck,US Israel alliance
10/11/2024,Netanyahu addresses Knesset on security situation amid ongoing Iranian missile campaign #HouthiAttack,24,22,381,en,Twitter Web App,Humanitarian aid
12/9/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities,24,71,121,en,Twitter Studio,Iran retaliation
10/11/2024,WHO warns healthcare system collapse in Gaza and Lebanon due to ongoing conflict,14,72,373,en,Twitter for iPhone,Biden Iran policy
11/29/2024,Iran activates air defense systems across country after Israeli drone incursions,7,20,474,en,Twitter Studio,Netanyahu speech
10/26/2024,US Congress receives classified briefing on Iran missile capabilities and threat level #HezbollahIsrael,17,99,414,en,TweetBot,Stop the war
10/11/2024,Iran cuts diplomatic ties with all Western nations supporting Israeli military operations #CeasefireNow,22,99,241,en,Hootsuite,Israel Iran war
10/21/2024,Iranian nuclear sites bombed by Israel sparking fears of radioactive contamination #IranIsraelWar,7,97,543,en,Twitter Studio,Gaza humanitarian
12/5/2024,Famine threatens Gaza as Iran-Israel blockade cuts off all humanitarian supply routes,11,112,13,en,Hootsuite,Iran attacks Israel
10/24/2024,US State Department issues travel warning for Middle East amid ongoing tensions,2,84,589,en,TweetBot,Iran Houthis
11/18/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm #PeaceInMiddleEast,6,46,553,en,Twitter for Android,US Iran sanctions
12/13/2024,Children among casualties as missiles strike school shelter in Negev desert war zone #MiddleEastCrisis,6,145,270,en,Hootsuite,IAEA Iran
12/25/2024,Iran Supreme Leader delivers speech on regional resistance against Israeli aggression #IranMissileStrike,7,98,47,en,Hootsuite,Iran retaliation
11/29/2024,Iranian nuclear sites bombed by Israel sparking fears of radioactive contamination,9,53,369,en,Twitter Web App,Humanitarian aid
12/12/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities,7,2,62,en,Twitter for iPad,US Iran warning
10/21/2024,Israel updates emergency evacuation protocols for 13900 northern border communities,10,134,258,en,Twitter for iPad,Iran retaliation
11/20/2024,G20 leaders issue joint statement calling for de-escalation in Middle East crisis,11,137,84,en,SproutSocial,Oil prices war
11/20/2024,Ceasefire talks collapse again as Iran refuses all US mediation conditions completely,24,6,26,en,Buffer,Hezbollah Israel
10/13/2024,Global markets crash as Iran-Israel-US military confrontation escalates without end,13,148,447,en,Twitter Web App,Oil prices war
12/30/2024,Iran-backed militias attack US military bases in Iraq killing American soldiers #StopTheWar,15,79,30,en,TweetBot,US Iran sanctions
11/3/2024,Israeli air force conducts practice runs over Mediterranean preparing for Iran strikes #USMilitary,25,4,10,en,Twitter Web App,Humanitarian aid
12/16/2024,Israel releases intelligence showing Iranian weapon transfers to Hezbollah in Lebanon,19,74,329,en,TweetBot,UN Middle East
11/1/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities,23,117,66,en,Twitter for Android,Ceasefire talks
11/18/2024,Israel requests additional US military aid worth 82 billion dollars for Iron Dome,16,73,102,en,Hootsuite,Humanitarian aid
11/24/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities,2,88,81,en,Twitter Web App,Iran attacks Israel
12/14/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight,14,61,24,en,Buffer,Middle East conflict
12/13/2024,Israel updates emergency evacuation protocols for 13800 northern border communities,25,29,32,en,Tweet Deck,US Iran sanctions
11/24/2024,Jordan closes airspace to all military aircraft as Iran-Israel conflict intensifies #PeaceInMiddleEast,10,137,431,en,Twitter Web App,US Iran sanctions
10/10/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,18,41,366,en,Buffer,Iranian regime
12/19/2024,US deploys additional Patriot missile batteries to protect American forces in region,25,23,407,en,Twitter for iPhone,Refugee crisis
11/13/2024,Israel destroys Iranian oil refinery in major escalation of direct military strikes,5,134,21,en,Twitter Studio,War crimes Middle East
10/5/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities,12,94,179,en,Buffer,IAEA Iran
10/29/2024,Mass displacement crisis: 40 million people fleeing violence in Lebanon and Gaza #IranIsraelWar,22,35,94,en,Twitter Web App,Diplomacy Middle East
10/19/2024,Israeli military spokesperson confirms 97 Iranian drones intercepted this week,15,102,578,en,Twitter for iPad,Nuclear deal Iran
11/20/2024,Jordan closes airspace to all military aircraft as Iran-Israel conflict intensifies #IsraeliAirstrike,1,9,308,en,Twitter Web App,Diplomacy Middle East
12/23/2024,Global markets crash as Iran-Israel-US military confrontation escalates without end,23,115,532,en,Twitter for Android,Hezbollah Israel
10/23/2024,Iran foreign minister meets Russian counterpart to discuss Middle East conflict situation,22,52,84,en,Twitter for iPad,UN Middle East
12/4/2024,Ceasefire talks collapse again as Iran refuses all US mediation conditions completely,14,57,110,en,Twitter for Android,Iran Houthis
11/2/2024,Tragic loss of civilian life in Mediterranean coastline as war crimes allegations mount against all sides #IsraeliAirstrike,3,32,156,en,TweetBot,Biden Iran policy
10/16/2024,Iran confirms deployment of S-400 air defense system purchased from Russia #IranSanctions,14,44,453,en,Twitter for Android,Iran attacks Israel
12/22/2024,Iran executes dissidents protesting against the devastating war with Israel,9,148,507,en,Tweet Deck,Oil prices war
10/29/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight #MiddleEastCrisis,17,102,487,en,Twitter for Android,Nuclear deal Iran
11/29/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities,25,8,293,en,TweetBot,US Iran warning
10/10/2024,US Congress receives classified briefing on Iran missile capabilities and threat level,7,64,489,en,Hootsuite,Israel defense
